P_ID,PG_ID_3,PG_ID_2,PG_ID_1,NORMAL_PRICE,L_ID,SALES_AREA,DATE,SCHOOL_HOLIDAY,EVENT,PROMOTION_TYPE,SALES_PRICE,LAMBDA,SALES
20,1,1,1,10.34,1,6993.3012095574695,2020-06-28,1.0,,0,10.34,1.2169028197023708,0
12,1,1,1,1.51,2,6321.6800893695445,2020-11-10,0.0,,1,0.9023351569222916,4.316412640605217,4
19,2,1,1,3.1,1,6993.3012095574695,2020-09-22,0.0,Other_Holiday,0,3.1,2.207391308933569,1
3,2,1,1,0.71,2,6321.6800893695445,2019-12-15,0.0,,0,0.71,2.083071451897446,11
9,2,1,1,10.8,1,6993.3012095574695,2019-11-29,0.0,,0,10.8,1.7490351300902414,0
11,2,1,1,15.64,1,6993.3012095574695,2020-03-28,0.0,,0,15.64,1.907605925038972,1
6,1,1,1,44.87,1,6993.3012095574695,2022-08-19,0.0,,0,44.87,1.2444354406746827,3
20,1,1,1,10.34,1,6993.3012095574695,2022-09-26,0.0,,0,10.34,0.7900471436604877,0
20,1,1,1,10.34,2,6321.6800893695445,2020-11-08,0.0,,0,10.34,0.8047174488321844,1
14,1,1,1,11.36,2,6321.6800893695445,2022-05-15,0.0,,1,7.290880637837956,2.435750309012376,2
11,2,1,1,15.64,1,6993.3012095574695,2020-07-16,1.0,,0,15.64,2.2318396936457017,1
15,2,1,1,19.11,1,6993.3012095574695,2022-09-24,0.0,,0,19.11,1.9414583072035505,3
17,2,1,1,0.47,1,6993.3012095574695,2019-12-21,0.0,,0,0.47,3.4152920372586517,2
6,1,1,1,44.87,2,6321.6800893695445,2022-07-23,1.0,,0,44.87,1.5563539629923937,0
15,2,1,1,19.11,1,6993.3012095574695,2021-06-25,0.0,,0,19.11,2.063908414695394,4
16,1,1,1,14.25,1,6993.3012095574695,2021-06-15,0.0,,0,14.25,0.9219403718899623,0
6,1,1,1,44.87,1,6993.3012095574695,2021-02-25,0.0,,0,44.87,0.7821996257302248,1
20,1,1,1,10.34,1,6993.3012095574695,2021-01-19,0.0,,0,10.34,1.063756293779648,2
9,2,1,1,10.8,1,6993.3012095574695,2022-01-16,0.0,,1,5.461670043459293,2.434404535795277,2
6,1,1,1,44.87,2,6321.6800893695445,2019-10-26,0.0,,0,44.87,1.5563539629923937,2
20,1,1,1,10.34,1,6993.3012095574695,2020-05-25,0.0,,0,10.34,0.7900471436604877,1
9,2,1,1,10.8,1,6993.3012095574695,2020-07-25,0.0,,0,10.8,0.8543489976902003,0
11,2,1,1,15.64,1,6993.3012095574695,2022-09-12,0.0,,0,15.64,3.282134272316022,6
16,1,1,1,14.25,1,6993.3012095574695,2021-04-18,0.0,,0,14.25,2.155891583882733,1
10,1,1,1,9.89,1,6993.3012095574695,2021-12-25,0.0,Christmas,0,9.89,3.0372149047831396,1
11,2,1,1,15.64,1,6993.3012095574695,2019-10-27,0.0,,0,15.64,2.5499132441076497,4
3,2,1,1,0.71,1,6993.3012095574695,2022-03-05,0.0,,0,0.71,1.7890293931449275,3
8,1,1,1,1.58,2,6321.6800893695445,2022-06-29,0.0,,0,1.58,2.0022875586799374,4
19,2,1,1,3.1,1,6993.3012095574695,2020-08-02,0.0,,0,3.1,2.8156220090219057,7
15,2,1,1,19.11,2,6321.6800893695445,2020-11-24,0.0,,0,19.11,0.915710618230338,1
8,1,1,1,1.58,1,6993.3012095574695,2021-05-25,0.0,,0,1.58,0.6244572559735253,0
5,2,1,1,10.21,2,6321.6800893695445,2022-04-13,0.0,,0,10.21,8.037121435442424,8
13,2,1,1,36.84,1,6993.3012095574695,2021-12-28,0.0,,0,36.84,0.7026152948283284,3
13,2,1,1,36.84,2,6321.6800893695445,2021-05-30,0.0,,0,36.84,0.6916768340339392,1
16,1,1,1,14.25,1,6993.3012095574695,2021-12-23,0.0,,0,14.25,2.9410249518873344,1
13,2,1,1,36.84,1,6993.3012095574695,2021-04-03,0.0,,1,20.54446308158191,2.762544188227775,2
15,2,1,1,19.11,1,6993.3012095574695,2020-04-28,0.0,,0,19.11,1.988210940753277,2
6,1,1,1,44.87,2,6321.6800893695445,2021-08-10,0.0,,1,25.082403458956787,2.8873347367119733,5
11,2,1,1,15.64,1,6993.3012095574695,2021-09-14,0.0,,0,15.64,2.0323045424048365,2
12,1,1,1,1.51,2,6321.6800893695445,2022-03-28,0.0,,0,1.51,2.3844115510232977,2
17,2,1,1,0.47,1,6993.3012095574695,2020-12-11,0.0,,0,0.47,6.214474964304765,2
13,2,1,1,36.84,1,6993.3012095574695,2022-05-14,0.0,,0,36.84,0.9461698118579673,2
11,2,1,1,15.64,1,6993.3012095574695,2019-10-03,0.0,German_Unity,0,15.64,2.237229800828229,2
6,1,1,1,44.87,2,6321.6800893695445,2021-02-13,0.0,,0,44.87,1.5563539629923937,3
14,1,1,1,11.36,1,6993.3012095574695,2020-12-01,0.0,,1,7.290880637837956,2.576601674380829,4
17,2,1,1,0.47,2,6321.6800893695445,2022-03-28,0.0,,0,0.47,10.453499565008006,18
11,2,1,1,15.64,2,6321.6800893695445,2020-01-22,0.0,,1,8.26629423800757,5.381493991121159,7
20,1,1,1,10.34,2,6321.6800893695445,2020-04-07,0.0,,0,10.34,7.715946944164367,9
11,2,1,1,15.64,2,6321.6800893695445,2022-09-22,0.0,Other_Holiday,0,15.64,0.9217795794303297,0
14,1,1,1,11.36,2,6321.6800893695445,2022-02-04,0.0,,0,11.36,1.6906402862080043,0
12,1,1,1,1.51,1,6993.3012095574695,2020-08-28,0.0,,0,1.51,2.2572989208601033,3
5,2,1,1,10.21,2,6321.6800893695445,2022-09-28,0.0,,0,10.21,3.922765789228435,2
20,1,1,1,10.34,2,6321.6800893695445,2022-06-18,0.0,,0,10.34,1.1319111612008061,1
6,1,1,1,44.87,2,6321.6800893695445,2021-01-11,0.0,,0,44.87,1.5453667156253843,0
16,1,1,1,14.25,1,6993.3012095574695,2022-02-02,0.0,,0,14.25,2.2485100317126214,1
16,1,1,1,14.25,2,6321.6800893695445,2021-08-14,0.0,,0,14.25,3.801857143300619,4
5,2,1,1,10.21,2,6321.6800893695445,2022-03-31,0.0,,0,10.21,12.612218379851626,16
8,1,1,1,1.58,1,6993.3012095574695,2021-04-09,0.0,,0,1.58,1.8496441930902703,4
6,1,1,1,44.87,1,6993.3012095574695,2021-10-26,0.0,,0,44.87,0.9097331331999753,0
19,2,1,1,3.1,2,6321.6800893695445,2022-06-05,0.0,,0,3.1,2.2284501792894784,3
17,2,1,1,0.47,1,6993.3012095574695,2020-05-27,0.0,,0,0.47,4.4249556982349265,6
9,2,1,1,10.8,2,6321.6800893695445,2022-05-31,0.0,,0,10.8,1.794104381079831,1
6,1,1,1,44.87,1,6993.3012095574695,2022-03-21,0.0,,0,44.87,0.9581843705704288,2
15,2,1,1,19.11,2,6321.6800893695445,2020-11-25,0.0,,0,19.11,1.8693795477643547,0
16,1,1,1,14.25,2,6321.6800893695445,2021-09-08,0.0,,0,14.25,2.814318791317181,2
10,1,1,1,9.89,1,6993.3012095574695,2019-12-19,0.0,,0,9.89,2.7476439564352195,6
16,1,1,1,14.25,2,6321.6800893695445,2019-10-01,0.0,,0,14.25,4.1310761042562465,7
10,1,1,1,9.89,1,6993.3012095574695,2019-11-07,0.0,,0,9.89,1.2345960127079814,2
8,1,1,1,1.58,1,6993.3012095574695,2022-04-25,0.0,,0,1.58,0.72131587129616,3
12,1,1,1,1.51,2,6321.6800893695445,2022-06-11,0.0,,0,1.51,3.247712622013203,6
6,1,1,1,44.87,1,6993.3012095574695,2021-05-24,0.0,,0,44.87,0.36178050460144606,1
3,2,1,1,0.71,1,6993.3012095574695,2020-02-17,0.0,,0,0.71,2.1179833572334963,5
6,1,1,1,44.87,1,6993.3012095574695,2019-11-03,0.0,,0,44.87,0.7095224573575277,0
6,1,1,1,44.87,2,6321.6800893695445,2021-06-14,0.0,,0,44.87,0.6943780255131868,2
6,1,1,1,44.87,2,6321.6800893695445,2022-07-26,1.0,,0,44.87,1.7420205808529121,1
15,2,1,1,19.11,1,6993.3012095574695,2022-09-28,0.0,,0,19.11,2.036897809425055,0
20,1,1,1,10.34,2,6321.6800893695445,2020-05-28,0.0,,0,10.34,1.7083148983804126,1
16,1,1,1,14.25,2,6321.6800893695445,2020-03-12,0.0,,0,14.25,2.5891015640831645,5
13,2,1,1,36.84,1,6993.3012095574695,2021-07-27,1.0,,0,36.84,0.7026152948283284,1
12,1,1,1,1.51,2,6321.6800893695445,2022-07-16,1.0,,0,1.51,3.247712622013203,1
14,1,1,1,11.36,1,6993.3012095574695,2020-11-19,0.0,,0,11.36,1.8352307659244391,1
16,1,1,1,14.25,1,6993.3012095574695,2021-04-05,0.0,,0,14.25,1.8592620966558377,3
12,1,1,1,1.51,2,6321.6800893695445,2019-12-29,0.0,,0,1.51,2.955495161374606,6
20,1,1,1,10.34,2,6321.6800893695445,2020-04-08,0.0,,0,10.34,6.94610555000002,3
16,1,1,1,14.25,1,6993.3012095574695,2020-08-04,0.0,,0,14.25,2.0518160312706777,0
15,2,1,1,19.11,2,6321.6800893695445,2020-06-02,0.0,,0,19.11,1.9216748754014326,1
13,2,1,1,36.84,2,6321.6800893695445,2021-02-19,0.0,,1,20.54446308158191,3.3441801842067993,2
3,2,1,1,0.71,1,6993.3012095574695,2021-03-01,0.0,,0,0.71,3.8801011314683604,3
17,2,1,1,0.47,1,6993.3012095574695,2020-07-28,0.0,,2,0.3042734412653064,12.609242095504653,17
8,1,1,1,1.58,1,6993.3012095574695,2019-12-06,0.0,,0,1.58,1.8496441930902703,3
16,1,1,1,14.25,1,6993.3012095574695,2022-01-28,0.0,,0,14.25,3.2272825042337843,4
9,2,1,1,10.8,2,6321.6800893695445,2020-10-19,0.0,,0,10.8,0.8297478159783468,1
12,1,1,1,1.51,1,6993.3012095574695,2022-02-08,0.0,,0,1.51,1.491467787838076,1
11,2,1,1,15.64,1,6993.3012095574695,2022-05-17,0.0,,0,15.64,2.0323045424048365,8
14,1,1,1,11.36,1,6993.3012095574695,2020-03-20,0.0,,0,11.36,1.6670882920759955,2
12,1,1,1,1.51,2,6321.6800893695445,2019-12-16,0.0,,0,1.51,2.3844115510232977,4
8,1,1,1,1.58,2,6321.6800893695445,2019-11-07,0.0,,2,1.180062056424679,2.371920023116157,2
10,1,1,1,9.89,1,6993.3012095574695,2022-03-14,0.0,,0,9.89,1.9174367186664167,1
17,2,1,1,0.47,2,6321.6800893695445,2020-03-30,0.0,,0,0.47,10.018716782103818,13
8,1,1,1,1.58,1,6993.3012095574695,2021-02-28,0.0,,0,1.58,1.3244459246681248,5
13,2,1,1,36.84,2,6321.6800893695445,2022-03-30,0.0,,1,20.54446308158191,2.4315354154096247,5
20,1,1,1,10.34,1,6993.3012095574695,2019-12-22,0.0,,0,10.34,5.563214088414563,7
17,2,1,1,0.47,1,6993.3012095574695,2019-11-15,0.0,,0,0.47,6.214474964304765,5
6,1,1,1,44.87,1,6993.3012095574695,2019-12-14,0.0,,0,44.87,1.1800153525689807,1
3,2,1,1,0.71,1,6993.3012095574695,2019-12-16,0.0,,0,0.71,2.1179833572334963,2
6,1,1,1,44.87,2,6321.6800893695445,2021-09-08,0.0,,0,44.87,1.2048976954501993,1
8,1,1,1,1.58,2,6321.6800893695445,2021-12-02,0.0,,0,1.58,2.0160746558782305,3
20,1,1,1,10.34,2,6321.6800893695445,2020-01-28,0.0,,0,10.34,1.980200989846695,2
3,2,1,1,0.71,2,6321.6800893695445,2022-09-05,0.0,,0,0.71,3.0894373825355532,5
8,1,1,1,1.58,2,6321.6800893695445,2020-04-10,0.0,,0,1.58,2.5132190728065456,1
17,2,1,1,0.47,2,6321.6800893695445,2022-01-07,0.0,,0,0.47,8.481994177847652,10
20,1,1,1,10.34,1,6993.3012095574695,2021-03-13,0.0,Local_Holiday_0,0,10.34,1.783195206598893,2
15,2,1,1,19.11,1,6993.3012095574695,2022-04-09,0.0,,0,19.11,1.9414583072035505,4
9,2,1,1,10.8,2,6321.6800893695445,2020-01-26,0.0,,0,10.8,2.6764763815694157,2
13,2,1,1,36.84,2,6321.6800893695445,2022-02-09,0.0,,0,36.84,2.9194650836677045,2
13,2,1,1,36.84,1,6993.3012095574695,2022-04-19,0.0,,0,36.84,0.7026152948283284,1
19,2,1,1,3.1,2,6321.6800893695445,2022-06-07,0.0,,2,2.305279393389512,5.298612871823294,7
14,1,1,1,11.36,1,6993.3012095574695,2021-07-20,1.0,,0,11.36,1.3496160960563566,2
3,2,1,1,0.71,2,6321.6800893695445,2022-01-01,0.0,,0,0.71,2.08044553627918,1
13,2,1,1,36.84,2,6321.6800893695445,2019-10-09,0.0,,0,36.84,1.0745227051403305,0
13,2,1,1,36.84,2,6321.6800893695445,2019-12-10,0.0,,1,20.54446308158191,1.5300389881118703,1
17,2,1,1,0.47,2,6321.6800893695445,2021-06-28,1.0,,1,0.3042734412653064,11.572643098746651,42
17,2,1,1,0.47,1,6993.3012095574695,2020-06-09,1.0,,0,0.47,3.781301277692164,3
19,2,1,1,3.1,1,6993.3012095574695,2022-05-18,0.0,,0,3.1,2.503166337694581,1
14,1,1,1,11.36,2,6321.6800893695445,2021-02-15,0.0,,0,11.36,2.451868989522053,2
3,2,1,1,0.71,2,6321.6800893695445,2021-05-06,0.0,,0,0.71,2.5650305425728215,1
8,1,1,1,1.58,1,6993.3012095574695,2021-03-11,0.0,,0,1.58,1.4502383217412247,3
13,2,1,1,36.84,1,6993.3012095574695,2021-07-12,1.0,,0,36.84,1.1812741745667499,1
12,1,1,1,1.51,2,6321.6800893695445,2020-11-13,0.0,,1,0.9023351569222916,3.742487017483803,3
16,1,1,1,14.25,2,6321.6800893695445,2022-05-04,0.0,,0,14.25,2.814318791317181,2
5,2,1,1,10.21,1,6993.3012095574695,2020-07-05,1.0,,0,10.21,2.3821327156875554,1
9,2,1,1,10.8,1,6993.3012095574695,2022-08-25,0.0,,0,10.8,1.1572139228809755,0
15,2,1,1,19.11,2,6321.6800893695445,2022-04-15,0.0,,0,19.11,1.897553292050716,2
19,2,1,1,3.1,2,6321.6800893695445,2019-11-23,0.0,,0,3.1,2.1654075757945095,2
19,2,1,1,3.1,1,6993.3012095574695,2021-10-17,0.0,,0,3.1,2.2239400173423043,3
5,2,1,1,10.21,2,6321.6800893695445,2022-02-06,0.0,,0,10.21,7.305356844731941,7
14,1,1,1,11.36,2,6321.6800893695445,2019-12-07,0.0,,1,7.290880637837956,4.0719215584525195,0
19,2,1,1,3.1,1,6993.3012095574695,2020-07-10,1.0,,0,3.1,2.483027335417994,2
16,1,1,1,14.25,2,6321.6800893695445,2022-09-19,0.0,,0,14.25,3.4704528070905973,0
8,1,1,1,1.58,2,6321.6800893695445,2022-06-03,0.0,,0,1.58,2.5132190728065456,2
14,1,1,1,11.36,1,6993.3012095574695,2022-04-03,0.0,,0,11.36,1.1951373165027595,0
10,1,1,1,9.89,1,6993.3012095574695,2020-05-29,0.0,,2,6.762235824535876,10.441712019214508,11
16,1,1,1,14.25,2,6321.6800893695445,2020-08-16,0.0,,0,14.25,3.049107027041195,2
5,2,1,1,10.21,1,6993.3012095574695,2021-08-25,0.0,,0,10.21,2.3833730262637842,6
11,2,1,1,15.64,2,6321.6800893695445,2022-05-18,0.0,,0,15.64,10.44585231203483,6
8,1,1,1,1.58,1,6993.3012095574695,2020-04-05,0.0,,0,1.58,1.3244459246681248,0
16,1,1,1,14.25,1,6993.3012095574695,2021-09-25,0.0,,0,14.25,2.3777948230057917,4
16,1,1,1,14.25,2,6321.6800893695445,2021-04-06,0.0,,0,14.25,4.1310761042562465,4
9,2,1,1,10.8,1,6993.3012095574695,2022-01-15,0.0,,1,5.461670043459293,1.8019856671439853,4
17,2,1,1,0.47,2,6321.6800893695445,2021-04-08,0.0,,0,0.47,6.017334163816437,7
6,1,1,1,44.87,1,6993.3012095574695,2022-08-11,1.0,,1,25.082403458956787,2.0475941850098485,2
19,2,1,1,3.1,2,6321.6800893695445,2020-09-25,0.0,,0,3.1,3.2679586869915545,3
6,1,1,1,44.87,1,6993.3012095574695,2021-02-15,0.0,,0,44.87,0.8051573201211758,1
10,1,1,1,9.89,2,6321.6800893695445,2022-01-09,0.0,,0,9.89,3.170825533267963,5
12,1,1,1,1.51,1,6993.3012095574695,2021-04-03,0.0,,0,1.51,1.6343798748354095,0
3,2,1,1,0.71,2,6321.6800893695445,2021-10-03,0.0,German_Unity,0,0.71,2.1435324860283886,2
12,1,1,1,1.51,1,6993.3012095574695,2021-06-25,0.0,,0,1.51,2.2572989208601033,1
20,1,1,1,10.34,1,6993.3012095574695,2019-10-10,0.0,,0,10.34,1.9174975813962245,4
15,2,1,1,19.11,2,6321.6800893695445,2021-01-10,0.0,,0,19.11,2.8332294524154364,3
8,1,1,1,1.58,1,6993.3012095574695,2020-12-20,0.0,,0,1.58,1.3244459246681248,3
14,1,1,1,11.36,2,6321.6800893695445,2019-12-21,0.0,,0,11.36,2.7289430255904383,3
20,1,1,1,10.34,1,6993.3012095574695,2019-11-16,0.0,,0,10.34,0.8012412549998755,1
20,1,1,1,10.34,1,6993.3012095574695,2021-03-18,0.0,,0,10.34,1.591284255014937,0
5,2,1,1,10.21,1,6993.3012095574695,2020-08-24,0.0,,0,10.21,1.9790313944648972,1
15,2,1,1,19.11,2,6321.6800893695445,2022-07-27,1.0,,0,19.11,4.891730506549489,3
20,1,1,1,10.34,2,6321.6800893695445,2020-11-01,0.0,,0,10.34,1.7909316182480697,1
10,1,1,1,9.89,2,6321.6800893695445,2020-04-07,0.0,,2,6.762235824535876,9.94233448554817,11
3,2,1,1,0.71,2,6321.6800893695445,2022-09-13,0.0,,2,0.4168368012864329,3.397673253783346,3
9,2,1,1,10.8,1,6993.3012095574695,2021-07-26,1.0,,0,10.8,1.620997344339035,0
3,2,1,1,0.71,2,6321.6800893695445,2022-07-08,1.0,,0,0.71,1.9460893329977529,2
10,1,1,1,9.89,1,6993.3012095574695,2020-08-15,0.0,,0,9.89,3.0372149047831396,3
15,2,1,1,19.11,2,6321.6800893695445,2021-11-23,0.0,,0,19.11,2.0934663578096515,1
12,1,1,1,1.51,2,6321.6800893695445,2020-01-10,0.0,,0,1.51,2.5388297671480142,2
20,1,1,1,10.34,2,6321.6800893695445,2022-02-03,0.0,,0,10.34,1.7083148983804126,3
6,1,1,1,44.87,2,6321.6800893695445,2020-08-13,0.0,,0,44.87,0.7593000033537878,1
16,1,1,1,14.25,1,6993.3012095574695,2022-07-20,1.0,,0,14.25,2.2485100317126214,0
12,1,1,1,1.51,2,6321.6800893695445,2020-08-01,0.0,,0,1.51,3.247712622013203,9
19,2,1,1,3.1,2,6321.6800893695445,2020-12-18,0.0,,0,3.1,2.5828338866875704,2
15,2,1,1,19.11,1,6993.3012095574695,2021-12-09,0.0,,0,19.11,1.807897025511142,2
9,2,1,1,10.8,2,6321.6800893695445,2020-10-30,0.0,,0,10.8,1.144935472850105,0
14,1,1,1,11.36,2,6321.6800893695445,2022-09-08,0.0,,0,11.36,1.6980580910057217,1
9,2,1,1,10.8,1,6993.3012095574695,2020-08-30,0.0,,0,10.8,1.2126723187880883,2
16,1,1,1,14.25,2,6321.6800893695445,2021-02-21,0.0,,0,14.25,3.049107027041195,3
13,2,1,1,36.84,2,6321.6800893695445,2020-07-08,1.0,,0,36.84,1.481770585330005,1
16,1,1,1,14.25,1,6993.3012095574695,2022-06-04,0.0,,0,14.25,2.3777948230057917,3
15,2,1,1,19.11,2,6321.6800893695445,2022-04-04,0.0,,0,19.11,3.5397921128746397,1
11,2,1,1,15.64,1,6993.3012095574695,2022-01-06,0.0,,0,15.64,2.2318396936457017,0
13,2,1,1,36.84,2,6321.6800893695445,2021-04-20,0.0,,0,36.84,0.7155902971324813,0
8,1,1,1,1.58,1,6993.3012095574695,2019-10-26,0.0,,2,1.180062056424679,7.821069356183877,4
17,2,1,1,0.47,1,6993.3012095574695,2021-06-06,0.0,,0,0.47,4.591727259927033,5
5,2,1,1,10.21,2,6321.6800893695445,2022-07-18,1.0,,0,10.21,4.16957603488355,5
16,1,1,1,14.25,2,6321.6800893695445,2021-07-15,1.0,,0,14.25,2.5891015640831645,4
16,1,1,1,14.25,2,6321.6800893695445,2020-06-28,1.0,,0,14.25,3.049107027041195,5
8,1,1,1,1.58,2,6321.6800893695445,2019-10-13,0.0,,0,1.58,2.5634154843865513,6
11,2,1,1,15.64,2,6321.6800893695445,2020-01-21,0.0,,1,8.26629423800757,5.550441631483023,7
12,1,1,1,1.51,2,6321.6800893695445,2022-07-07,1.0,,0,1.51,2.0056902281110434,1
12,1,1,1,1.51,2,6321.6800893695445,2020-06-27,1.0,,0,1.51,3.247712622013203,4
19,2,1,1,3.1,2,6321.6800893695445,2021-02-10,0.0,,0,3.1,5.296908681752767,5
15,2,1,1,19.11,2,6321.6800893695445,2021-01-09,0.0,,0,19.11,1.4010035051878458,2
12,1,1,1,1.51,1,6993.3012095574695,2021-03-09,0.0,,0,1.51,1.491467787838076,2
11,2,1,1,15.64,2,6321.6800893695445,2021-06-04,0.0,,0,15.64,3.7003047316953284,4
8,1,1,1,1.58,2,6321.6800893695445,2021-10-16,0.0,,0,1.58,3.8185755771576653,4
6,1,1,1,44.87,2,6321.6800893695445,2021-02-12,0.0,,0,44.87,1.158372810432016,2
14,1,1,1,11.36,1,6993.3012095574695,2021-09-24,0.0,,0,11.36,1.6670882920759955,3
20,1,1,1,10.34,1,6993.3012095574695,2021-12-14,0.0,,0,10.34,1.063756293779648,0
16,1,1,1,14.25,2,6321.6800893695445,2020-10-28,0.0,,0,14.25,2.814318791317181,5
17,2,1,1,0.47,1,6993.3012095574695,2020-05-10,0.0,,0,0.47,4.591727259927033,4
6,1,1,1,44.87,2,6321.6800893695445,2020-12-20,0.0,,0,44.87,3.3198574452082505,2
6,1,1,1,44.87,1,6993.3012095574695,2022-04-22,0.0,,0,44.87,1.1884868674791598,2
20,1,1,1,10.34,2,6321.6800893695445,2021-11-13,0.0,,0,10.34,1.1319111612008061,1
8,1,1,1,1.58,2,6321.6800893695445,2020-01-20,0.0,,0,1.58,1.9311243873948087,0
14,1,1,1,11.36,1,6993.3012095574695,2020-03-15,0.0,,0,11.36,1.1951373165027595,2
12,1,1,1,1.51,2,6321.6800893695445,2020-04-14,0.0,,0,1.51,2.81267174365531,2
9,2,1,1,10.8,1,6993.3012095574695,2020-09-04,0.0,,0,10.8,1.7490351300902414,3
15,2,1,1,19.11,2,6321.6800893695445,2022-05-27,0.0,,0,19.11,1.4177363589012788,0
5,2,1,1,10.21,2,6321.6800893695445,2021-10-26,0.0,,1,6.77435698827225,3.536559650189109,3
14,1,1,1,11.36,2,6321.6800893695445,2021-07-25,1.0,,0,11.36,1.6919367954920985,1
11,2,1,1,15.64,2,6321.6800893695445,2021-10-08,0.0,,0,15.64,2.8905500752406033,2
16,1,1,1,14.25,2,6321.6800893695445,2021-03-12,0.0,,0,14.25,2.8810010983717547,3
9,2,1,1,10.8,1,6993.3012095574695,2022-04-21,0.0,,1,5.461670043459293,2.104405688259539,4
14,1,1,1,11.36,2,6321.6800893695445,2020-11-15,0.0,,0,11.36,0.760236207670276,0
10,1,1,1,9.89,1,6993.3012095574695,2020-06-21,1.0,,0,9.89,6.624201339959067,2
3,2,1,1,0.71,2,6321.6800893695445,2020-12-28,0.0,,0,0.71,3.0945019387336172,6
19,2,1,1,3.1,1,6993.3012095574695,2021-10-27,0.0,,1,2.305279393389512,3.296497180905561,1
14,1,1,1,11.36,1,6993.3012095574695,2022-01-31,0.0,,0,11.36,1.775895291196795,2
9,2,1,1,10.8,2,6321.6800893695445,2019-11-03,0.0,,0,10.8,0.8803009759295611,3
14,1,1,1,11.36,1,6993.3012095574695,2021-06-23,0.0,,0,11.36,1.1693107340237423,2
9,2,1,1,10.8,2,6321.6800893695445,2020-03-10,0.0,,0,10.8,1.8988073444264268,1
10,1,1,1,9.89,1,6993.3012095574695,2021-02-19,0.0,,0,9.89,3.6871861181500796,9
8,1,1,1,1.58,2,6321.6800893695445,2019-12-24,0.0,,0,1.58,2.4070703850352237,1
16,1,1,1,14.25,1,6993.3012095574695,2021-02-12,0.0,,0,14.25,3.2272825042337843,0
16,1,1,1,14.25,1,6993.3012095574695,2021-03-16,0.0,,0,14.25,2.0518160312706777,4
12,1,1,1,1.51,1,6993.3012095574695,2021-11-06,0.0,,0,1.51,1.6343798748354095,1
3,2,1,1,0.71,2,6321.6800893695445,2019-12-31,0.0,,0,0.71,2.423674864972949,3
5,2,1,1,10.21,1,6993.3012095574695,2022-02-07,0.0,,0,10.21,1.9790313944648972,0
12,1,1,1,1.51,2,6321.6800893695445,2022-01-11,0.0,,0,1.51,2.81267174365531,2
19,2,1,1,3.1,1,6993.3012095574695,2021-03-11,0.0,,0,3.1,2.4718820742418273,5
5,2,1,1,10.21,1,6993.3012095574695,2022-07-11,1.0,,0,10.21,1.9790313944648972,0
16,1,1,1,14.25,2,6321.6800893695445,2020-03-11,0.0,,0,14.25,2.814318791317181,5
19,2,1,1,3.1,1,6993.3012095574695,2022-02-23,0.0,,0,3.1,2.503166337694581,6
6,1,1,1,44.87,2,6321.6800893695445,2020-12-17,0.0,,0,44.87,1.341045485872328,1
20,1,1,1,10.34,1,6993.3012095574695,2021-04-07,0.0,,0,10.34,0.9868317436604745,0
9,2,1,1,10.8,2,6321.6800893695445,2020-06-06,0.0,,0,10.8,2.3049483687473526,2
9,2,1,1,10.8,1,6993.3012095574695,2021-02-13,0.0,,1,5.461670043459293,1.8019856671439853,0
9,2,1,1,10.8,2,6321.6800893695445,2021-05-03,0.0,,0,10.8,4.694670541326745,3
6,1,1,1,44.87,1,6993.3012095574695,2020-06-10,1.0,,0,44.87,0.4124723756476852,0
11,2,1,1,15.64,1,6993.3012095574695,2022-06-02,0.0,,0,15.64,2.8991499181207705,2
15,2,1,1,19.11,1,6993.3012095574695,2021-12-19,0.0,,0,19.11,1.6650969329213414,1
17,2,1,1,0.47,2,6321.6800893695445,2020-06-08,1.0,,0,0.47,9.154206173719984,12
12,1,1,1,1.51,1,6993.3012095574695,2021-04-24,0.0,,0,1.51,1.6343798748354095,3
8,1,1,1,1.58,1,6993.3012095574695,2021-11-10,0.0,,2,1.180062056424679,2.2027603485922733,4
19,2,1,1,3.1,1,6993.3012095574695,2021-12-01,0.0,,0,3.1,3.814880291160556,2
12,1,1,1,1.51,2,6321.6800893695445,2022-08-07,1.0,,0,1.51,2.955495161374606,2
5,2,1,1,10.21,1,6993.3012095574695,2021-02-23,0.0,,0,10.21,1.5399168394726432,1
9,2,1,1,10.8,2,6321.6800893695445,2022-08-10,1.0,,0,10.8,2.8545938976444285,3
19,2,1,1,3.1,1,6993.3012095574695,2021-10-12,0.0,,0,3.1,2.207391308933569,3
14,1,1,1,11.36,2,6321.6800893695445,2021-06-28,1.0,,0,11.36,2.451868989522053,2
19,2,1,1,3.1,2,6321.6800893695445,2022-01-06,0.0,,0,3.1,3.1896041375301705,4
11,2,1,1,15.64,2,6321.6800893695445,2021-12-02,0.0,,0,15.64,1.8551859366271517,5
14,1,1,1,11.36,2,6321.6800893695445,2022-08-04,1.0,,0,11.36,1.6980580910057217,1
11,2,1,1,15.64,2,6321.6800893695445,2020-11-01,0.0,,0,15.64,3.288040605790709,6
15,2,1,1,19.11,2,6321.6800893695445,2020-12-12,0.0,,0,19.11,1.3504742002982697,0
15,2,1,1,19.11,1,6993.3012095574695,2020-10-27,0.0,,0,19.11,1.988210940753277,1
16,1,1,1,14.25,2,6321.6800893695445,2020-02-27,0.0,,0,14.25,2.5891015640831645,2
20,1,1,1,10.34,2,6321.6800893695445,2021-12-27,0.0,,0,10.34,0.00015055097306000632,0
11,2,1,1,15.64,2,6321.6800893695445,2020-05-23,0.0,,0,15.64,3.2852987281799733,5
